config_id,source,target,n_shared_members,jaccard_members,source_size,target_size,mean_imputation_fraction_shared,physically_derived_fraction_shared,imputed_fraction_shared
thermal_pca2_cubes10_overlap0p35,cube12_cluster4,cube19_cluster3,8,1.0,8,8,0.875,0.0,0.875
thermal_pca2_cubes10_overlap0p35,cube12_cluster5,cube18_cluster4,23,1.0,23,23,0.8913043478260869,0.0,0.8913043478260869
thermal_pca2_cubes10_overlap0p35,cube12_cluster6,cube18_cluster5,6,1.0,6,6,0.9166666666666666,0.0,0.9166666666666667
thermal_pca2_cubes10_overlap0p35,cube12_cluster7,cube17_cluster0,4,0.26666666666666666,15,4,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube12_cluster7,cube18_cluster7,15,1.0,15,15,0.9333333333333333,0.0,0.9333333333333333
thermal_pca2_cubes10_overlap0p35,cube12_cluster8,cube13_cluster4,3,1.0,3,3,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube12_cluster8,cube18_cluster9,3,1.0,3,3,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube12_cluster8,cube19_cluster5,3,1.0,3,3,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube12_cluster9,cube13_cluster5,5,1.0,5,5,0.9,0.0,0.9
thermal_pca2_cubes10_overlap0p35,cube12_cluster9,cube18_cluster10,5,1.0,5,5,0.9,0.0,0.9
thermal_pca2_cubes10_overlap0p35,cube12_cluster9,cube19_cluster6,5,1.0,5,5,0.9,0.0,0.9
thermal_pca2_cubes10_overlap0p35,cube13_cluster0,cube19_cluster1,4,0.6666666666666666,4,6,0.75,0.0,0.75
thermal_pca2_cubes10_overlap0p35,cube13_cluster1,cube18_cluster2,6,0.6666666666666666,6,9,0.75,0.0,0.75
thermal_pca2_cubes10_overlap0p35,cube13_cluster1,cube19_cluster2,6,1.0,6,6,0.75,0.0,0.75
thermal_pca2_cubes10_overlap0p35,cube13_cluster2,cube18_cluster3,8,1.0,8,8,0.875,0.0,0.875
thermal_pca2_cubes10_overlap0p35,cube13_cluster2,cube19_cluster3,8,1.0,8,8,0.875,0.0,0.875
thermal_pca2_cubes10_overlap0p35,cube13_cluster3,cube18_cluster0,4,0.005563282336578581,4,719,0.625,0.0,0.625
thermal_pca2_cubes10_overlap0p35,cube13_cluster3,cube19_cluster0,4,0.004571428571428572,4,875,0.625,0.0,0.625
thermal_pca2_cubes10_overlap0p35,cube13_cluster4,cube18_cluster9,3,1.0,3,3,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube13_cluster4,cube19_cluster5,3,1.0,3,3,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube13_cluster5,cube18_cluster10,5,1.0,5,5,0.9,0.0,0.9
thermal_pca2_cubes10_overlap0p35,cube13_cluster5,cube19_cluster6,5,1.0,5,5,0.9,0.0,0.9
thermal_pca2_cubes10_overlap0p35,cube17_cluster0,cube18_cluster7,4,0.26666666666666666,4,15,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube17_cluster1,cube18_cluster13,4,0.8,4,5,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster0,cube19_cluster0,417,0.3542905692438403,719,875,0.5503597122302158,0.0,0.5503597122302158
thermal_pca2_cubes10_overlap0p35,cube18_cluster0,cube26_cluster0,467,0.48045267489711935,719,720,0.791220556745182,0.0,0.791220556745182
thermal_pca2_cubes10_overlap0p35,cube18_cluster0,cube27_cluster0,255,0.07376337865201041,719,2993,0.6215686274509804,0.0,0.6215686274509804
thermal_pca2_cubes10_overlap0p35,cube18_cluster2,cube19_cluster2,6,0.6666666666666666,9,6,0.75,0.0,0.75
thermal_pca2_cubes10_overlap0p35,cube18_cluster3,cube19_cluster3,8,1.0,8,8,0.875,0.0,0.875
thermal_pca2_cubes10_overlap0p35,cube18_cluster9,cube19_cluster5,3,1.0,3,3,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube18_cluster10,cube19_cluster6,5,1.0,5,5,0.9,0.0,0.9
thermal_pca2_cubes10_overlap0p35,cube18_cluster11,cube19_cluster7,6,1.0,6,6,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube18_cluster12,cube19_cluster0,6,0.006857142857142857,6,875,0.5,0.0,0.5
thermal_pca2_cubes10_overlap0p35,cube18_cluster12,cube26_cluster8,6,1.0,6,6,0.5,0.0,0.5
thermal_pca2_cubes10_overlap0p35,cube18_cluster12,cube27_cluster0,6,0.0020046775810223854,6,2993,0.5,0.0,0.5
thermal_pca2_cubes10_overlap0p35,cube19_cluster0,cube26_cluster0,257,0.1920777279521674,875,720,0.6206225680933852,0.0,0.6206225680933852
thermal_pca2_cubes10_overlap0p35,cube19_cluster0,cube26_cluster8,6,0.006857142857142857,875,6,0.5,0.0,0.5
thermal_pca2_cubes10_overlap0p35,cube19_cluster0,cube27_cluster0,711,0.22521381057966425,875,2993,0.2939521800281294,0.0,0.2939521800281294
thermal_pca2_cubes10_overlap0p35,cube19_cluster0,cube28_cluster0,1,0.0008833922261484099,875,258,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube19_cluster9,cube27_cluster7,4,1.0,4,4,0.5,0.0,0.5
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube27_cluster0,297,0.08694379391100703,720,2993,0.6515151515151515,0.0,0.6515151515151515
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube27_cluster1,23,0.03194444444444444,720,23,0.9130434782608695,0.0,0.9130434782608695
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube27_cluster4,8,0.011111111111111112,720,8,0.875,0.0,0.875
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube27_cluster5,6,0.008333333333333333,720,6,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube27_cluster6,5,0.006944444444444444,720,5,0.8,0.0,0.8
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube33_cluster0,68,0.09444444444444444,720,68,0.9558823529411765,0.0,0.9558823529411764
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube34_cluster5,8,0.011111111111111112,720,8,0.875,0.0,0.875
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube34_cluster6,6,0.008333333333333333,720,6,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube26_cluster0,cube34_cluster9,5,0.006944444444444444,720,5,0.8,0.0,0.8
thermal_pca2_cubes10_overlap0p35,cube26_cluster1,cube27_cluster0,52,0.017373872368860673,52,2993,0.7115384615384616,0.0,0.7115384615384615
thermal_pca2_cubes10_overlap0p35,cube26_cluster1,cube33_cluster2,52,1.0,52,52,0.7115384615384616,0.0,0.7115384615384615
thermal_pca2_cubes10_overlap0p35,cube26_cluster1,cube34_cluster0,52,0.018505338078291814,52,2810,0.7115384615384616,0.0,0.7115384615384615
thermal_pca2_cubes10_overlap0p35,cube26_cluster2,cube27_cluster2,5,1.0,5,5,0.6,0.0,0.6
thermal_pca2_cubes10_overlap0p35,cube26_cluster3,cube27_cluster0,23,0.007684597393919144,23,2993,0.8043478260869565,0.0,0.8043478260869565
thermal_pca2_cubes10_overlap0p35,cube26_cluster4,cube27_cluster0,19,0.006348145673237555,19,2993,0.5789473684210527,0.0,0.5789473684210527
thermal_pca2_cubes10_overlap0p35,cube26_cluster4,cube33_cluster5,19,1.0,19,19,0.5789473684210527,0.0,0.5789473684210527
thermal_pca2_cubes10_overlap0p35,cube26_cluster4,cube34_cluster0,19,0.006761565836298933,19,2810,0.5789473684210527,0.0,0.5789473684210527
thermal_pca2_cubes10_overlap0p35,cube26_cluster5,cube27_cluster0,25,0.00835282325425994,25,2993,0.86,0.0,0.86
thermal_pca2_cubes10_overlap0p35,cube26_cluster6,cube27_cluster3,4,1.0,4,4,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster6,cube33_cluster8,4,1.0,4,4,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster6,cube34_cluster4,4,1.0,4,4,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster7,cube33_cluster10,14,1.0,14,14,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube26_cluster8,cube27_cluster0,6,0.0020046775810223854,6,2993,0.5,0.0,0.5
thermal_pca2_cubes10_overlap0p35,cube26_cluster9,cube33_cluster13,4,1.0,4,4,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster0,cube28_cluster0,258,0.08620113598396258,2993,258,0.03488372093023256,0.0,0.03488372093023256
thermal_pca2_cubes10_overlap0p35,cube27_cluster0,cube33_cluster2,52,0.017373872368860673,2993,52,0.7115384615384616,0.0,0.7115384615384615
thermal_pca2_cubes10_overlap0p35,cube27_cluster0,cube33_cluster5,19,0.006348145673237555,2993,19,0.5789473684210527,0.0,0.5789473684210527
thermal_pca2_cubes10_overlap0p35,cube27_cluster0,cube34_cluster0,1316,0.29329173166926675,2993,2810,0.15045592705167174,0.0,0.1504559270516717
thermal_pca2_cubes10_overlap0p35,cube27_cluster0,cube35_cluster0,168,0.054901960784313725,2993,235,0.03273809523809524,0.0,0.03273809523809523
thermal_pca2_cubes10_overlap0p35,cube27_cluster3,cube33_cluster8,4,1.0,4,4,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster3,cube34_cluster4,4,1.0,4,4,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube27_cluster4,cube33_cluster0,8,0.11764705882352941,8,68,0.875,0.0,0.875
thermal_pca2_cubes10_overlap0p35,cube27_cluster4,cube34_cluster5,8,1.0,8,8,0.875,0.0,0.875
thermal_pca2_cubes10_overlap0p35,cube27_cluster5,cube33_cluster0,6,0.08823529411764706,6,68,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube27_cluster5,cube34_cluster6,6,1.0,6,6,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube27_cluster6,cube33_cluster0,5,0.07352941176470588,5,68,0.8,0.0,0.8
thermal_pca2_cubes10_overlap0p35,cube27_cluster6,cube34_cluster9,5,1.0,5,5,0.8,0.0,0.8
thermal_pca2_cubes10_overlap0p35,cube27_cluster8,cube28_cluster1,3,1.0,3,3,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube28_cluster0,cube34_cluster0,168,0.057931034482758624,258,2810,0.03273809523809524,0.0,0.03273809523809523
thermal_pca2_cubes10_overlap0p35,cube28_cluster0,cube35_cluster0,168,0.5169230769230769,258,235,0.03273809523809524,0.0,0.03273809523809523
thermal_pca2_cubes10_overlap0p35,cube33_cluster0,cube34_cluster5,8,0.11764705882352941,68,8,0.875,0.0,0.875
thermal_pca2_cubes10_overlap0p35,cube33_cluster0,cube34_cluster6,6,0.08823529411764706,68,6,0.8333333333333334,0.0,0.8333333333333333
thermal_pca2_cubes10_overlap0p35,cube33_cluster0,cube34_cluster9,5,0.07352941176470588,68,5,0.8,0.0,0.8
thermal_pca2_cubes10_overlap0p35,cube33_cluster1,cube34_cluster0,368,0.1309608540925267,368,2810,0.14945652173913043,0.0,0.14945652173913043
thermal_pca2_cubes10_overlap0p35,cube33_cluster1,cube40_cluster0,321,0.421259842519685,368,715,0.11682242990654206,0.0,0.11682242990654204
thermal_pca2_cubes10_overlap0p35,cube33_cluster1,cube41_cluster0,321,0.36811926605504586,368,825,0.11682242990654206,0.0,0.11682242990654204
thermal_pca2_cubes10_overlap0p35,cube33_cluster2,cube34_cluster0,52,0.018505338078291814,52,2810,0.7115384615384616,0.0,0.7115384615384615
thermal_pca2_cubes10_overlap0p35,cube33_cluster3,cube34_cluster1,7,1.0,7,7,0.5714285714285714,0.0,0.5714285714285714
thermal_pca2_cubes10_overlap0p35,cube33_cluster4,cube34_cluster0,15,0.005338078291814947,15,2810,0.4,0.0,0.4
thermal_pca2_cubes10_overlap0p35,cube33_cluster5,cube34_cluster0,19,0.006761565836298933,19,2810,0.5789473684210527,0.0,0.5789473684210527
thermal_pca2_cubes10_overlap0p35,cube33_cluster6,cube40_cluster1,5,1.0,5,5,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster7,cube34_cluster3,4,1.0,4,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube33_cluster7,cube40_cluster2,4,1.0,4,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube33_cluster7,cube41_cluster2,4,1.0,4,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube33_cluster8,cube34_cluster4,4,1.0,4,4,1.0,0.0,1.0
thermal_pca2_cubes10_overlap0p35,cube33_cluster9,cube34_cluster7,6,1.0,6,6,0.5,0.0,0.5
thermal_pca2_cubes10_overlap0p35,cube33_cluster11,cube34_cluster8,4,1.0,4,4,0.75,0.0,0.75
thermal_pca2_cubes10_overlap0p35,cube33_cluster12,cube34_cluster10,4,1.0,4,4,0.75,0.0,0.75
thermal_pca2_cubes10_overlap0p35,cube33_cluster14,cube34_cluster11,8,1.0,8,8,0.3125,0.0,0.3125
thermal_pca2_cubes10_overlap0p35,cube33_cluster14,cube40_cluster4,8,1.0,8,8,0.3125,0.0,0.3125
thermal_pca2_cubes10_overlap0p35,cube33_cluster14,cube41_cluster3,8,1.0,8,8,0.3125,0.0,0.3125
thermal_pca2_cubes10_overlap0p35,cube34_cluster0,cube35_cluster0,235,0.08362989323843416,2810,235,0.059574468085106386,0.0,0.05957446808510638
thermal_pca2_cubes10_overlap0p35,cube34_cluster0,cube35_cluster1,4,0.0014234875444839859,2810,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube34_cluster0,cube40_cluster0,321,0.10018726591760299,2810,715,0.11682242990654206,0.0,0.11682242990654204
thermal_pca2_cubes10_overlap0p35,cube34_cluster0,cube41_cluster0,597,0.19651086240947993,2810,825,0.10636515912897822,0.0,0.10636515912897822
thermal_pca2_cubes10_overlap0p35,cube34_cluster0,cube42_cluster0,4,0.0014234875444839859,2810,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube34_cluster2,cube41_cluster1,4,1.0,4,4,0.75,0.0,0.75
thermal_pca2_cubes10_overlap0p35,cube34_cluster3,cube40_cluster2,4,1.0,4,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube34_cluster3,cube41_cluster2,4,1.0,4,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube34_cluster11,cube40_cluster4,8,1.0,8,8,0.3125,0.0,0.3125
thermal_pca2_cubes10_overlap0p35,cube34_cluster11,cube41_cluster3,8,1.0,8,8,0.3125,0.0,0.3125
thermal_pca2_cubes10_overlap0p35,cube35_cluster1,cube41_cluster0,4,0.0048484848484848485,4,825,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube35_cluster1,cube42_cluster0,4,1.0,4,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube39_cluster0,cube40_cluster0,16,0.022377622377622378,16,715,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube39_cluster0,cube46_cluster0,16,0.8421052631578947,16,19,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube39_cluster0,cube47_cluster0,16,0.14814814814814814,16,108,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube39_cluster1,cube40_cluster5,4,1.0,4,4,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube39_cluster1,cube46_cluster5,4,1.0,4,4,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube39_cluster1,cube47_cluster5,4,1.0,4,4,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube40_cluster0,cube41_cluster0,543,0.5446339017051154,715,825,0.09760589318600368,0.0,0.09760589318600368
thermal_pca2_cubes10_overlap0p35,cube40_cluster0,cube46_cluster0,16,0.022284122562674095,715,19,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube40_cluster0,cube47_cluster0,105,0.14623955431754876,715,108,0.023809523809523808,0.0,0.02380952380952381
thermal_pca2_cubes10_overlap0p35,cube40_cluster0,cube48_cluster0,5,0.006993006993006993,715,5,0.3,0.0,0.30000000000000004
thermal_pca2_cubes10_overlap0p35,cube40_cluster2,cube41_cluster2,4,1.0,4,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube40_cluster3,cube47_cluster4,5,1.0,5,5,0.1,0.0,0.1
thermal_pca2_cubes10_overlap0p35,cube40_cluster4,cube41_cluster3,8,1.0,8,8,0.3125,0.0,0.3125
thermal_pca2_cubes10_overlap0p35,cube40_cluster5,cube46_cluster5,4,1.0,4,4,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube40_cluster5,cube47_cluster5,4,1.0,4,4,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube41_cluster0,cube42_cluster0,4,0.0048484848484848485,825,4,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube41_cluster0,cube47_cluster0,6,0.006472491909385114,825,108,0.25,0.0,0.25
thermal_pca2_cubes10_overlap0p35,cube41_cluster0,cube48_cluster0,5,0.006060606060606061,825,5,0.3,0.0,0.30000000000000004
thermal_pca2_cubes10_overlap0p35,cube46_cluster0,cube47_cluster0,19,0.17592592592592593,19,108,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube46_cluster1,cube47_cluster1,4,1.0,4,4,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube46_cluster2,cube47_cluster2,4,0.5714285714285714,4,7,0.125,0.0,0.125
thermal_pca2_cubes10_overlap0p35,cube46_cluster3,cube47_cluster3,7,1.0,7,7,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube46_cluster5,cube47_cluster5,4,1.0,4,4,0.0,0.0,0.0
thermal_pca2_cubes10_overlap0p35,cube47_cluster0,cube48_cluster0,5,0.046296296296296294,108,5,0.3,0.0,0.30000000000000004
orb_thermal_pca2_cubes10_overlap0p35,cube1_cluster0,cube2_cluster0,44,0.4230769230769231,49,99,0.022727272727272728,0.005681818181818182,0.022727272727272728
orb_thermal_pca2_cubes10_overlap0p35,cube1_cluster0,cube9_cluster0,49,0.035507246376811595,49,1380,0.02040816326530612,0.00510204081632653,0.02040816326530612
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube1_cluster0,44,0.06162464985994398,49,709,0.022727272727272728,0.005681818181818182,0.022727272727272728
orb_thermal_pca2_cubes10_overlap0p35,cube2_cluster0,cube3_cluster0,15,0.1485148514851485,99,17,0.03333333333333333,0.0,0.03333333333333333
orb_thermal_pca2_cubes10_overlap0p35,cube2_cluster0,cube3_cluster1,6,0.06060606060606061,99,6,0.0,0.041666666666666664,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube2_cluster0,cube9_cluster0,44,0.030662020905923345,99,1380,0.022727272727272728,0.005681818181818182,0.022727272727272728
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube2_cluster0,99,0.13963328631875882,99,709,0.017676767676767676,0.007575757575757576,0.017676767676767676
orb_thermal_pca2_cubes10_overlap0p35,cube11_cluster0,cube2_cluster0,15,0.11278195488721804,99,49,0.03333333333333333,0.0,0.03333333333333333
orb_thermal_pca2_cubes10_overlap0p35,cube11_cluster1,cube2_cluster0,6,0.06060606060606061,99,6,0.0,0.041666666666666664,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube3_cluster0,15,0.02109704641350211,17,709,0.03333333333333333,0.0,0.03333333333333333
orb_thermal_pca2_cubes10_overlap0p35,cube11_cluster0,cube3_cluster0,17,0.3469387755102041,17,49,0.029411764705882353,0.0,0.029411764705882353
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube3_cluster1,6,0.00846262341325811,6,709,0.0,0.041666666666666664,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube11_cluster1,cube3_cluster1,6,1.0,6,6,0.0,0.041666666666666664,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube7_cluster0,cube8_cluster0,26,0.05701754385964912,28,454,0.08653846153846154,0.019230769230769232,0.08653846153846154
orb_thermal_pca2_cubes10_overlap0p35,cube14_cluster0,cube7_cluster0,28,0.1003584229390681,28,279,0.08035714285714286,0.017857142857142856,0.08035714285714285
orb_thermal_pca2_cubes10_overlap0p35,cube15_cluster0,cube7_cluster0,26,0.010887772194304857,28,2386,0.08653846153846154,0.019230769230769232,0.08653846153846154
orb_thermal_pca2_cubes10_overlap0p35,cube8_cluster0,cube9_cluster0,324,0.21456953642384105,454,1380,0.07947530864197531,0.04089506172839506,0.0794753086419753
orb_thermal_pca2_cubes10_overlap0p35,cube14_cluster0,cube8_cluster0,27,0.03824362606232295,454,279,0.08333333333333333,0.018518518518518517,0.08333333333333333
orb_thermal_pca2_cubes10_overlap0p35,cube15_cluster0,cube8_cluster0,429,0.17793446702613025,454,2386,0.07459207459207459,0.03671328671328671,0.07459207459207459
orb_thermal_pca2_cubes10_overlap0p35,cube16_cluster0,cube8_cluster0,312,0.10438273670123788,454,2847,0.08012820512820513,0.041666666666666664,0.08012820512820512
orb_thermal_pca2_cubes10_overlap0p35,cube8_cluster1,cube9_cluster0,4,0.002898550724637681,4,1380,0.0,0.0,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube9_cluster0,470,0.29030265596046945,1380,709,0.040957446808510635,0.007446808510638298,0.040957446808510635
orb_thermal_pca2_cubes10_overlap0p35,cube15_cluster0,cube9_cluster0,312,0.0903300521134916,1380,2386,0.08012820512820513,0.041666666666666664,0.08012820512820512
orb_thermal_pca2_cubes10_overlap0p35,cube16_cluster0,cube9_cluster0,1082,0.3440381558028617,1380,2847,0.06515711645101664,0.023798521256931607,0.06515711645101663
orb_thermal_pca2_cubes10_overlap0p35,cube17_cluster0,cube9_cluster0,277,0.19209431345353675,1380,339,0.04693140794223827,0.00631768953068592,0.04693140794223827
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube11_cluster0,45,0.06311360448807854,709,49,0.011111111111111112,0.005555555555555556,0.011111111111111112
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube11_cluster1,6,0.00846262341325811,709,6,0.0,0.041666666666666664,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube16_cluster0,277,0.0844769746874047,709,2847,0.04693140794223827,0.00631768953068592,0.04693140794223827
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube17_cluster0,315,0.4297407912687585,709,339,0.04206349206349207,0.007142857142857143,0.04206349206349207
orb_thermal_pca2_cubes10_overlap0p35,cube10_cluster0,cube17_cluster1,3,0.004231311706629055,709,3,0.0,0.0,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube14_cluster0,cube15_cluster0,246,0.1016949152542373,279,2386,0.07520325203252033,0.021341463414634148,0.07520325203252032
orb_thermal_pca2_cubes10_overlap0p35,cube14_cluster0,cube20_cluster0,134,0.4253968253968254,279,170,0.07835820895522388,0.016791044776119403,0.07835820895522388
orb_thermal_pca2_cubes10_overlap0p35,cube14_cluster0,cube21_cluster0,129,0.06988082340195016,279,1696,0.0755813953488372,0.01744186046511628,0.0755813953488372
orb_thermal_pca2_cubes10_overlap0p35,cube15_cluster0,cube16_cluster0,1602,0.4412007711374277,2386,2847,0.0686641697877653,0.027777777777777776,0.0686641697877653
orb_thermal_pca2_cubes10_overlap0p35,cube15_cluster0,cube20_cluster0,129,0.05315203955500618,2386,170,0.0755813953488372,0.01744186046511628,0.0755813953488372
orb_thermal_pca2_cubes10_overlap0p35,cube15_cluster0,cube21_cluster0,1041,0.34232160473528445,2386,1696,0.06484149855907781,0.01681075888568684,0.06484149855907781
orb_thermal_pca2_cubes10_overlap0p35,cube15_cluster0,cube22_cluster0,642,0.20207743153918792,2386,1433,0.06658878504672897,0.017523364485981307,0.06658878504672897
orb_thermal_pca2_cubes10_overlap0p35,cube16_cluster0,cube17_cluster0,301,0.10433275563258232,2847,339,0.05647840531561462,0.005813953488372093,0.05647840531561461
orb_thermal_pca2_cubes10_overlap0p35,cube16_cluster0,cube21_cluster0,642,0.16457318636247117,2847,1696,0.06658878504672897,0.017523364485981307,0.06658878504672897
orb_thermal_pca2_cubes10_overlap0p35,cube16_cluster0,cube22_cluster0,748,0.21177802944507362,2847,1433,0.08656417112299465,0.017379679144385027,0.08656417112299465
orb_thermal_pca2_cubes10_overlap0p35,cube16_cluster0,cube23_cluster3,4,0.0014049877063575693,2847,4,0.1875,0.0,0.1875
orb_thermal_pca2_cubes10_overlap0p35,cube16_cluster1,cube17_cluster2,7,0.7,10,7,0.6071428571428571,0.0,0.6071428571428572
orb_thermal_pca2_cubes10_overlap0p35,cube16_cluster1,cube22_cluster0,10,0.006978367062107467,10,1433,0.575,0.0,0.575
orb_thermal_pca2_cubes10_overlap0p35,cube16_cluster1,cube23_cluster0,7,0.04516129032258064,10,152,0.6071428571428571,0.0,0.6071428571428572
orb_thermal_pca2_cubes10_overlap0p35,cube17_cluster0,cube22_cluster0,4,0.0022624434389140274,339,1433,0.1875,0.0,0.1875
orb_thermal_pca2_cubes10_overlap0p35,cube17_cluster0,cube23_cluster3,4,0.011799410029498525,339,4,0.1875,0.0,0.1875
orb_thermal_pca2_cubes10_overlap0p35,cube17_cluster2,cube22_cluster0,7,0.004884856943475227,7,1433,0.6071428571428571,0.0,0.6071428571428572
orb_thermal_pca2_cubes10_overlap0p35,cube17_cluster2,cube23_cluster0,7,0.046052631578947366,7,152,0.6071428571428571,0.0,0.6071428571428572
orb_thermal_pca2_cubes10_overlap0p35,cube20_cluster0,cube21_cluster0,165,0.09700176366843033,170,1696,0.07878787878787878,0.016666666666666666,0.0787878787878788
orb_thermal_pca2_cubes10_overlap0p35,cube20_cluster1,cube21_cluster0,7,0.004127358490566038,7,1696,0.07142857142857142,0.0,0.07142857142857142
orb_thermal_pca2_cubes10_overlap0p35,cube20_cluster1,cube26_cluster0,4,0.5714285714285714,7,4,0.0,0.0,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube20_cluster1,cube27_cluster0,4,0.011764705882352941,7,337,0.0,0.0,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube21_cluster0,cube22_cluster0,1053,0.5072254335260116,1696,1433,0.0795346628679962,0.013295346628679962,0.07953466286799621
orb_thermal_pca2_cubes10_overlap0p35,cube21_cluster0,cube26_cluster0,4,0.0023584905660377358,1696,4,0.0,0.0,0.0
orb_thermal_pca2_cubes10_overlap0p35,cube21_cluster0,cube27_cluster0,215,0.11826182618261827,1696,337,0.12790697674418605,0.005813953488372093,0.12790697674418605
orb_thermal_pca2_cubes10_overlap0p35,cube21_cluster0,cube28_cluster0,141,0.05897114178168131,1696,836,0.17907801418439717,0.0070921985815602835,0.17907801418439717
orb_thermal_pca2_cubes10_overlap0p35,cube22_cluster0,cube23_cluster0,136,0.09385783298826778,1433,152,0.5496323529411765,0.003676470588235294,0.5496323529411764
orb_thermal_pca2_cubes10_overlap0p35,cube22_cluster0,cube23_cluster3,4,0.0027913468248429866,1433,4,0.1875,0.0,0.1875
orb_thermal_pca2_cubes10_overlap0p35,cube22_cluster0,cube27_cluster0,141,0.0865561694290976,1433,337,0.17907801418439717,0.0070921985815602835,0.17907801418439717
orb_thermal_pca2_cubes10_overlap0p35,cube22_cluster0,cube28_cluster0,337,0.17443064182194618,1433,836,0.39762611275964393,0.0051928783382789315,0.3976261127596439
